usuario_id,idade,renda_familiar,regiao,tem_filhos,tipo_residencia,data_cadastro,frequencia_compra,preferencia_entrega,usa_assinatura
30056,26,5755.95,Porto Alegre - RS,True,Casa,2024-07-23,Semanal,Agendada,False
30057,43,5489.76,São Paulo - SP,True,Casa,2024-11-18,Quinzenal,Expressa,False
30058,22,2917.45,Rio de Janeiro - RJ,True,Apartamento,2024-04-24,Quinzenal,Agendada,False
30059,22,14971.66,São Paulo - SP,True,Casa,2024-08-21,Semanal,Econômica,False
30060,35,6440.93,Rio de Janeiro - RJ,False,Apartamento,2024-06-10,Semanal,Expressa,False
30061,34,6024.1,Brasília - DF,True,Apartamento,2024-02-13,Semanal,Expressa,False
30062,38,3873.85,Rio de Janeiro - RJ,True,Apartamento,2024-02-07,Semanal,Expressa,False
30063,23,2500.0,São Paulo - SP,False,Casa,2024-05-12,Semanal,Expressa,False
30064,46,25000.0,São Paulo - SP,True,Casa,2024-01-08,Semanal,Econômica,False
30065,30,4936.89,São Paulo - SP,True,Apartamento,2024-10-23,Quinzenal,Expressa,True
30066,48,4824.32,São Paulo - SP,True,Casa,2024-04-24,Semanal,Agendada,False
30067,40,3024.74,São Paulo - SP,True,Casa,2024-06-23,Mensal,Agendada,True
30068,38,3096.77,Belo Horizonte - MG,True,Apartamento,2024-02-10,Quinzenal,Econômica,True
30069,34,3586.54,Porto Alegre - RS,True,Apartamento,2024-05-20,Semanal,Econômica,False
30070,31,3645.96,São Paulo - SP,True,Apartamento,2024-08-14,Semanal,Econômica,False
30071,27,8507.82,São Paulo - SP,False,Casa,2024-03-06,Semanal,Expressa,False
30072,48,7517.19,Rio de Janeiro - RJ,True,Apartamento,2024-04-29,Semanal,Expressa,True
30073,54,10353.83,São Paulo - SP,True,Casa,2024-03-13,Semanal,Agendada,True
30074,48,6062.3,Brasília - DF,False,Apartamento,2024-08-13,Semanal,Expressa,False
30075,60,4889.09,Belo Horizonte - MG,True,Casa,2024-11-27,Semanal,Agendada,False
30076,25,2500.0,São Paulo - SP,False,Apartamento,2024-11-29,Semanal,Agendada,False
30077,31,4200.31,Porto Alegre - RS,True,Casa,2024-10-26,Semanal,Expressa,False
30078,43,5922.44,Belo Horizonte - MG,True,Casa,2024-12-08,Mensal,Agendada,True
30079,37,8791.58,São Paulo - SP,False,Apartamento,2024-04-07,Mensal,Expressa,False
30080,38,2500.0,Belo Horizonte - MG,True,Apartamento,2024-02-24,Semanal,Agendada,False
30081,31,2500.0,São Paulo - SP,False,Casa,2024-06-21,Semanal,Expressa,True
30082,22,2500.0,Belo Horizonte - MG,True,Casa,2024-12-02,Semanal,Agendada,False
30083,30,2790.26,São Paulo - SP,True,Apartamento,2024-07-04,Quinzenal,Agendada,False
30084,42,17532.17,Curitiba - PR,True,Apartamento,2024-01-27,Semanal,Econômica,True
30085,32,6870.39,Brasília - DF,False,Apartamento,2024-02-19,Semanal,Econômica,False
30086,29,3354.35,São Paulo - SP,True,Casa,2024-09-16,Quinzenal,Agendada,False
30087,41,3301.02,Belo Horizonte - MG,True,Apartamento,2024-03-06,Semanal,Agendada,False
30088,32,7621.09,São Paulo - SP,False,Apartamento,2024-11-30,Mensal,Expressa,False
30089,20,9737.08,São Paulo - SP,True,Apartamento,2024-06-07,Quinzenal,Expressa,False
30090,22,4802.85,Porto Alegre - RS,False,Apartamento,2024-12-06,Semanal,Expressa,False
30091,36,10821.06,Brasília - DF,True,Apartamento,2024-01-15,Quinzenal,Agendada,False
30092,44,5694.59,Rio de Janeiro - RJ,True,Apartamento,2024-11-27,Semanal,Agendada,False
30093,58,4478.57,São Paulo - SP,True,Casa,2024-09-02,Semanal,Agendada,True
30094,32,2500.0,São Paulo - SP,False,Casa,2024-09-18,Mensal,Agendada,False
30095,48,2979.47,Belo Horizonte - MG,True,Apartamento,2024-01-15,Semanal,Expressa,True
30096,26,3057.47,Brasília - DF,True,Apartamento,2024-03-30,Semanal,Expressa,False
30097,36,5438.17,São Paulo - SP,True,Casa,2024-04-11,Quinzenal,Expressa,False
30098,34,4050.18,São Paulo - SP,False,Apartamento,2024-06-29,Semanal,Econômica,False
30099,45,8520.66,Brasília - DF,True,Apartamento,2024-03-11,Semanal,Expressa,False
30100,35,5965.34,Belo Horizonte - MG,True,Apartamento,2024-03-05,Semanal,Agendada,True
30101,37,7369.35,Brasília - DF,False,Apartamento,2024-08-21,Quinzenal,Agendada,True
30102,37,5727.47,São Paulo - SP,True,Apartamento,2024-12-01,Semanal,Expressa,False
30103,34,5498.44,Rio de Janeiro - RJ,True,Apartamento,2024-08-22,Quinzenal,Expressa,True
30104,32,6958.24,São Paulo - SP,True,Apartamento,2024-02-12,Quinzenal,Agendada,True
30105,39,17443.52,Rio de Janeiro - RJ,True,Casa,2024-12-06,Semanal,Econômica,False
30106,22,5574.18,São Paulo - SP,True,Apartamento,2024-04-13,Mensal,Econômica,False
30107,52,6080.24,São Paulo - SP,True,Casa,2024-06-29,Semanal,Agendada,True
30108,54,4606.81,São Paulo - SP,False,Apartamento,2024-05-24,Semanal,Econômica,False
30109,47,11774.63,Brasília - DF,True,Casa,2024-04-02,Semanal,Expressa,True
30110,32,4554.32,Rio de Janeiro - RJ,False,Apartamento,2024-02-26,Quinzenal,Agendada,False
30111,43,7020.66,Curitiba - PR,False,Casa,2024-11-22,Semanal,Econômica,False
30112,43,3271.58,Belo Horizonte - MG,True,Apartamento,2024-11-25,Semanal,Expressa,True
30113,48,2500.0,São Paulo - SP,False,Apartamento,2024-11-08,Quinzenal,Expressa,False
30114,35,3256.29,Brasília - DF,False,Casa,2024-05-08,Quinzenal,Econômica,False
30115,50,6495.66,São Paulo - SP,True,Casa,2024-08-17,Mensal,Agendada,True
30116,44,5481.35,Belo Horizonte - MG,True,Casa,2024-05-28,Quinzenal,Agendada,True
30117,56,9774.83,Porto Alegre - RS,True,Apartamento,2024-08-27,Semanal,Agendada,False
30118,39,16133.9,Curitiba - PR,False,Casa,2024-02-05,Semanal,Expressa,False
30119,26,5586.54,São Paulo - SP,False,Apartamento,2024-03-04,Mensal,Expressa,True
30120,31,5543.0,São Paulo - SP,True,Apartamento,2024-04-21,Semanal,Expressa,False
30121,41,13361.31,Belo Horizonte - MG,True,Apartamento,2024-11-24,Semanal,Expressa,True
30122,33,10588.72,Porto Alegre - RS,True,Apartamento,2024-08-11,Quinzenal,Agendada,True
30123,42,3064.24,São Paulo - SP,False,Apartamento,2024-06-27,Semanal,Expressa,False
30124,39,6937.32,São Paulo - SP,False,Apartamento,2024-01-02,Semanal,Expressa,True
30125,37,5908.72,São Paulo - SP,False,Apartamento,2024-11-03,Semanal,Expressa,True
30126,34,3029.41,Rio de Janeiro - RJ,True,Casa,2024-06-16,Semanal,Expressa,False
30127,35,2500.0,São Paulo - SP,False,Casa,2024-01-31,Semanal,Agendada,True
30128,37,3104.18,São Paulo - SP,True,Apartamento,2024-12-04,Mensal,Expressa,False
30129,34,4553.8,São Paulo - SP,True,Apartamento,2024-03-31,Semanal,Expressa,False
30130,42,12127.08,Rio de Janeiro - RJ,False,Casa,2024-09-04,Semanal,Expressa,True
30131,27,6982.66,Belo Horizonte - MG,True,Casa,2024-10-19,Quinzenal,Expressa,False
30132,35,2658.13,São Paulo - SP,True,Apartamento,2024-04-22,Quinzenal,Econômica,False
30133,41,7474.37,Rio de Janeiro - RJ,False,Apartamento,2024-06-20,Semanal,Expressa,False
30134,39,4962.75,São Paulo - SP,False,Apartamento,2024-07-31,Quinzenal,Econômica,False
30135,62,3941.9,Rio de Janeiro - RJ,True,Casa,2024-07-09,Semanal,Expressa,False
30136,55,3857.3,Belo Horizonte - MG,True,Casa,2024-05-22,Mensal,Expressa,False
30137,47,12624.68,São Paulo - SP,True,Apartamento,2024-04-16,Semanal,Econômica,False
30138,48,2881.75,Curitiba - PR,True,Apartamento,2024-10-18,Semanal,Expressa,False
30139,51,7634.02,São Paulo - SP,True,Apartamento,2024-02-27,Semanal,Expressa,False
30140,48,2500.0,Belo Horizonte - MG,True,Casa,2024-11-30,Mensal,Econômica,False
30141,31,6374.78,São Paulo - SP,True,Apartamento,2024-03-29,Semanal,Expressa,True
30142,30,5295.58,Curitiba - PR,True,Casa,2024-04-05,Quinzenal,Expressa,False
30143,39,12229.9,São Paulo - SP,False,Apartamento,2024-03-20,Semanal,Econômica,False
30144,21,9040.65,São Paulo - SP,True,Apartamento,2024-10-16,Mensal,Expressa,False
30145,20,6191.15,São Paulo - SP,True,Casa,2024-03-01,Quinzenal,Expressa,False
30146,35,9707.23,Curitiba - PR,False,Apartamento,2024-02-17,Semanal,Agendada,False
30147,29,3806.19,Rio de Janeiro - RJ,False,Apartamento,2024-04-04,Semanal,Expressa,True
30148,37,12266.65,São Paulo - SP,False,Apartamento,2024-09-11,Quinzenal,Expressa,False
30149,36,4165.83,São Paulo - SP,True,Casa,2024-12-24,Semanal,Expressa,True
30150,43,8991.72,São Paulo - SP,True,Apartamento,2024-05-03,Semanal,Agendada,False
30151,28,4195.19,Curitiba - PR,False,Casa,2024-12-10,Semanal,Agendada,False
30152,62,7143.51,São Paulo - SP,True,Casa,2024-11-29,Semanal,Expressa,True
30153,33,3483.84,São Paulo - SP,True,Casa,2024-06-22,Quinzenal,Expressa,False
30154,34,4287.27,São Paulo - SP,True,Apartamento,2024-08-14,Semanal,Agendada,False
30155,33,2500.0,Porto Alegre - RS,True,Casa,2024-01-30,Semanal,Agendada,False
30156,32,6032.2,Belo Horizonte - MG,True,Apartamento,2024-03-21,Semanal,Expressa,True
30157,26,12194.85,Belo Horizonte - MG,True,Apartamento,2024-08-25,Semanal,Expressa,False
30158,40,16646.81,Brasília - DF,True,Casa,2024-01-05,Quinzenal,Expressa,False
30159,34,7710.42,São Paulo - SP,True,Apartamento,2024-09-21,Semanal,Agendada,True
30160,36,5644.73,Porto Alegre - RS,True,Apartamento,2024-07-22,Semanal,Expressa,False
30161,42,5134.05,Porto Alegre - RS,False,Apartamento,2024-06-29,Semanal,Expressa,False
30162,20,23440.87,São Paulo - SP,True,Casa,2024-09-07,Semanal,Agendada,False
30163,28,5591.18,Porto Alegre - RS,False,Casa,2024-06-17,Mensal,Expressa,True
30164,64,3825.74,São Paulo - SP,True,Apartamento,2024-05-13,Quinzenal,Econômica,True
30165,43,3404.47,Belo Horizonte - MG,True,Casa,2024-07-31,Semanal,Expressa,False
30166,45,6209.95,Curitiba - PR,True,Casa,2024-06-12,Quinzenal,Econômica,True
30167,36,5747.27,Porto Alegre - RS,True,Casa,2024-01-19,Semanal,Agendada,True
30168,57,3946.09,Curitiba - PR,True,Casa,2024-06-09,Semanal,Econômica,False
30169,33,6316.95,Brasília - DF,True,Casa,2024-08-03,Semanal,Expressa,True
30170,34,4449.57,Curitiba - PR,True,Apartamento,2024-05-17,Mensal,Agendada,False
30171,31,6887.8,Porto Alegre - RS,True,Casa,2024-12-07,Quinzenal,Expressa,False
30172,47,4180.68,São Paulo - SP,False,Casa,2024-11-25,Semanal,Expressa,True
30173,24,4667.32,São Paulo - SP,True,Casa,2024-10-13,Semanal,Agendada,False
30174,49,6518.96,São Paulo - SP,False,Casa,2024-04-21,Quinzenal,Expressa,False
30175,34,2500.0,São Paulo - SP,False,Apartamento,2024-05-13,Quinzenal,Agendada,True
30176,44,3157.58,Curitiba - PR,True,Casa,2024-05-27,Quinzenal,Expressa,True
30177,40,5940.49,Brasília - DF,False,Apartamento,2024-01-19,Mensal,Expressa,False
30178,51,2500.0,Rio de Janeiro - RJ,True,Casa,2024-06-22,Semanal,Econômica,False
30179,29,17886.48,São Paulo - SP,False,Apartamento,2024-11-02,Semanal,Econômica,True
30180,36,2500.0,Belo Horizonte - MG,True,Apartamento,2024-11-29,Semanal,Expressa,False
30181,22,3046.11,São Paulo - SP,True,Casa,2024-05-13,Quinzenal,Expressa,True
30182,57,4711.74,São Paulo - SP,True,Casa,2024-10-23,Quinzenal,Expressa,False
30183,54,13275.74,Brasília - DF,True,Apartamento,2024-05-12,Semanal,Expressa,False
30184,39,2701.95,Rio de Janeiro - RJ,True,Apartamento,2024-04-16,Semanal,Expressa,False
30185,29,9159.02,Belo Horizonte - MG,False,Apartamento,2024-09-30,Semanal,Expressa,False
30186,43,3524.28,Rio de Janeiro - RJ,True,Casa,2024-09-29,Mensal,Agendada,False
30187,42,2500.0,São Paulo - SP,False,Apartamento,2024-01-03,Semanal,Econômica,False
30188,35,5654.01,São Paulo - SP,True,Casa,2024-07-23,Semanal,Expressa,False
30189,34,9823.1,Rio de Janeiro - RJ,True,Apartamento,2024-09-28,Quinzenal,Agendada,False
30190,35,12791.18,Curitiba - PR,True,Apartamento,2024-10-07,Semanal,Agendada,True
30191,25,6856.86,Rio de Janeiro - RJ,False,Apartamento,2024-09-01,Quinzenal,Agendada,True
30192,46,3683.38,São Paulo - SP,True,Casa,2024-09-29,Semanal,Agendada,False
30193,36,8207.77,Rio de Janeiro - RJ,True,Apartamento,2024-02-19,Quinzenal,Expressa,False
30194,24,5981.66,Rio de Janeiro - RJ,True,Apartamento,2024-01-02,Quinzenal,Expressa,True
30195,54,4564.79,São Paulo - SP,True,Apartamento,2024-05-25,Semanal,Expressa,False
30196,21,3708.62,São Paulo - SP,False,Casa,2024-09-16,Quinzenal,Expressa,False
30197,27,6409.97,São Paulo - SP,True,Apartamento,2024-07-07,Semanal,Expressa,False
30198,63,2993.27,Rio de Janeiro - RJ,False,Casa,2024-08-26,Quinzenal,Agendada,False
30199,24,10503.89,Brasília - DF,True,Casa,2024-04-30,Semanal,Agendada,False
30200,36,4136.14,São Paulo - SP,True,Casa,2024-12-24,Semanal,Agendada,False
30201,35,5461.98,São Paulo - SP,True,Casa,2024-08-12,Mensal,Agendada,False
30202,34,6901.17,Rio de Janeiro - RJ,False,Apartamento,2024-11-27,Semanal,Agendada,False
30203,23,6853.11,São Paulo - SP,False,Casa,2024-07-15,Semanal,Agendada,False
30204,36,4344.58,Rio de Janeiro - RJ,True,Casa,2024-02-02,Semanal,Agendada,False
30205,41,4983.13,Rio de Janeiro - RJ,True,Casa,2024-03-22,Semanal,Agendada,False
30206,40,7307.15,São Paulo - SP,False,Casa,2024-04-22,Semanal,Econômica,False
30207,47,8682.82,Brasília - DF,False,Apartamento,2024-01-25,Semanal,Agendada,True
30208,23,7155.51,São Paulo - SP,False,Casa,2024-05-14,Quinzenal,Agendada,False
30209,56,6034.62,São Paulo - SP,True,Apartamento,2024-01-09,Semanal,Agendada,True
30210,51,3849.0,São Paulo - SP,False,Apartamento,2024-12-21,Semanal,Expressa,False
30211,33,3187.09,Curitiba - PR,False,Apartamento,2024-10-31,Mensal,Econômica,False
30212,32,3910.97,Belo Horizonte - MG,False,Apartamento,2024-02-11,Quinzenal,Econômica,False
30213,35,5648.29,Rio de Janeiro - RJ,True,Casa,2024-01-28,Mensal,Agendada,True
30214,54,5998.74,Rio de Janeiro - RJ,True,Apartamento,2024-10-22,Quinzenal,Agendada,False
30215,33,5189.66,São Paulo - SP,True,Casa,2024-12-19,Semanal,Expressa,False
30216,31,15168.12,Belo Horizonte - MG,False,Casa,2024-02-19,Semanal,Expressa,False
30217,50,15797.96,Rio de Janeiro - RJ,True,Apartamento,2024-12-15,Quinzenal,Expressa,False
30218,28,2681.42,Rio de Janeiro - RJ,True,Casa,2024-10-20,Quinzenal,Agendada,False
30219,38,13769.87,Belo Horizonte - MG,True,Casa,2024-09-24,Semanal,Expressa,False
30220,39,8816.37,São Paulo - SP,True,Apartamento,2024-01-14,Semanal,Expressa,True
30221,47,4436.02,Brasília - DF,True,Casa,2024-09-08,Mensal,Econômica,True
30222,36,5528.54,Rio de Janeiro - RJ,True,Casa,2024-04-30,Mensal,Agendada,False
30223,42,4993.19,Rio de Janeiro - RJ,True,Apartamento,2024-04-19,Quinzenal,Expressa,False
30224,33,5453.79,São Paulo - SP,False,Apartamento,2024-01-21,Semanal,Agendada,False
30225,29,11339.65,Rio de Janeiro - RJ,True,Apartamento,2024-01-01,Semanal,Econômica,True
30226,53,10077.44,Curitiba - PR,True,Casa,2024-02-19,Mensal,Econômica,False
30227,43,6080.45,São Paulo - SP,True,Apartamento,2024-02-22,Semanal,Expressa,False
30228,37,3560.14,Rio de Janeiro - RJ,True,Apartamento,2024-11-24,Semanal,Expressa,False
30229,29,3694.45,São Paulo - SP,True,Apartamento,2024-09-28,Semanal,Agendada,False
30230,29,7763.5,São Paulo - SP,True,Casa,2024-06-03,Quinzenal,Expressa,False
30231,42,3971.75,Rio de Janeiro - RJ,False,Casa,2024-12-05,Semanal,Agendada,True
30232,39,8738.48,Porto Alegre - RS,False,Apartamento,2024-07-27,Mensal,Agendada,False
30233,28,2500.0,Rio de Janeiro - RJ,True,Apartamento,2024-08-23,Quinzenal,Agendada,False
30234,58,14513.24,São Paulo - SP,False,Casa,2024-06-16,Semanal,Expressa,False
30235,45,4330.36,São Paulo - SP,False,Casa,2024-12-14,Mensal,Agendada,False
30236,40,20141.08,São Paulo - SP,True,Apartamento,2024-01-06,Quinzenal,Expressa,False
30237,32,3703.08,São Paulo - SP,True,Casa,2024-11-20,Semanal,Expressa,False
30238,21,4210.04,São Paulo - SP,True,Casa,2024-01-22,Semanal,Agendada,False
30239,38,25000.0,São Paulo - SP,True,Casa,2024-01-13,Mensal,Expressa,False
30240,42,4232.23,São Paulo - SP,False,Casa,2024-07-29,Semanal,Expressa,False
30241,23,9044.95,São Paulo - SP,True,Apartamento,2024-10-30,Semanal,Agendada,False
30242,49,16082.82,Belo Horizonte - MG,False,Casa,2024-09-14,Semanal,Expressa,True
30243,34,16713.74,São Paulo - SP,True,Apartamento,2024-10-04,Quinzenal,Expressa,False
30244,23,6154.21,São Paulo - SP,True,Apartamento,2024-09-10,Semanal,Econômica,False
30245,35,4305.23,Brasília - DF,True,Apartamento,2024-05-12,Mensal,Expressa,True
30246,47,3197.95,Rio de Janeiro - RJ,True,Casa,2024-12-07,Semanal,Agendada,False
30247,49,2828.44,São Paulo - SP,False,Apartamento,2024-04-29,Quinzenal,Expressa,False
30248,48,3007.79,Brasília - DF,False,Casa,2024-03-31,Semanal,Expressa,False
30249,26,12367.99,Brasília - DF,False,Casa,2024-02-24,Semanal,Econômica,False
30250,64,2898.23,São Paulo - SP,True,Casa,2024-09-07,Semanal,Agendada,True
30251,38,12052.21,Belo Horizonte - MG,False,Apartamento,2024-09-21,Semanal,Expressa,False
30252,33,5823.9,Rio de Janeiro - RJ,True,Apartamento,2024-08-31,Semanal,Expressa,True
30253,39,4704.42,Rio de Janeiro - RJ,True,Apartamento,2024-12-21,Semanal,Expressa,False
30254,41,8114.57,São Paulo - SP,True,Casa,2024-08-21,Mensal,Agendada,False
30255,21,3959.75,Belo Horizonte - MG,True,Casa,2024-05-24,Quinzenal,Expressa,False
30256,33,3624.85,São Paulo - SP,True,Casa,2024-11-21,Semanal,Agendada,True
30257,48,14916.26,Belo Horizonte - MG,True,Casa,2024-06-13,Mensal,Econômica,False
30258,48,6894.83,São Paulo - SP,True,Apartamento,2024-08-24,Semanal,Econômica,False
30259,59,16099.26,Rio de Janeiro - RJ,True,Casa,2024-09-01,Semanal,Agendada,False
30260,54,2500.0,Curitiba - PR,False,Casa,2024-03-08,Semanal,Econômica,True
30261,33,2837.51,Porto Alegre - RS,True,Apartamento,2024-12-11,Semanal,Econômica,True
30262,49,5584.11,Porto Alegre - RS,True,Casa,2024-01-22,Quinzenal,Expressa,False
30263,61,5181.89,São Paulo - SP,False,Casa,2024-08-06,Semanal,Expressa,False
30264,32,9963.22,Belo Horizonte - MG,False,Casa,2024-06-07,Semanal,Expressa,False
30265,47,5426.53,Rio de Janeiro - RJ,True,Casa,2024-06-24,Semanal,Expressa,True
30266,32,2609.94,São Paulo - SP,True,Apartamento,2024-03-01,Semanal,Agendada,False
30267,56,11212.64,Belo Horizonte - MG,True,Apartamento,2024-03-06,Semanal,Agendada,True
30268,31,5459.53,Porto Alegre - RS,True,Casa,2024-03-18,Semanal,Expressa,False
30269,21,4080.71,São Paulo - SP,False,Apartamento,2024-08-28,Semanal,Agendada,False
30270,20,10745.09,Porto Alegre - RS,True,Apartamento,2024-11-11,Quinzenal,Expressa,False
30271,42,11150.0,São Paulo - SP,True,Apartamento,2024-04-06,Semanal,Expressa,False
30272,56,4645.2,São Paulo - SP,False,Casa,2024-08-01,Quinzenal,Expressa,False
30273,46,6453.78,Rio de Janeiro - RJ,True,Apartamento,2024-03-15,Mensal,Expressa,False
30274,21,6092.33,Belo Horizonte - MG,True,Apartamento,2024-03-25,Quinzenal,Expressa,False
30275,23,7638.24,Rio de Janeiro - RJ,False,Apartamento,2024-05-03,Semanal,Agendada,False
30276,60,10594.73,Curitiba - PR,False,Casa,2024-06-15,Semanal,Econômica,False
30277,41,8445.62,São Paulo - SP,True,Apartamento,2024-07-10,Semanal,Agendada,True
30278,35,7549.39,São Paulo - SP,True,Apartamento,2024-11-12,Semanal,Agendada,False
30279,22,9796.22,Porto Alegre - RS,True,Apartamento,2024-11-25,Semanal,Expressa,False
30280,30,7354.8,Brasília - DF,True,Apartamento,2024-10-21,Quinzenal,Expressa,False
30281,45,3861.78,São Paulo - SP,True,Apartamento,2024-12-13,Semanal,Expressa,False
30282,36,4709.01,São Paulo - SP,True,Casa,2024-10-27,Semanal,Expressa,False
30283,44,4549.86,São Paulo - SP,True,Casa,2024-04-13,Semanal,Agendada,False
30284,42,10605.62,São Paulo - SP,False,Casa,2024-02-01,Quinzenal,Expressa,False
30285,29,3951.37,Porto Alegre - RS,True,Apartamento,2024-08-25,Mensal,Expressa,False
30286,30,4168.53,São Paulo - SP,False,Apartamento,2024-04-09,Semanal,Econômica,True
30287,36,9330.91,São Paulo - SP,True,Casa,2024-12-15,Semanal,Expressa,False
30288,36,5025.98,São Paulo - SP,False,Apartamento,2024-12-14,Semanal,Agendada,False
30289,47,10176.52,Rio de Janeiro - RJ,True,Casa,2024-05-19,Quinzenal,Econômica,False
30290,20,4125.32,Porto Alegre - RS,True,Apartamento,2024-04-28,Semanal,Expressa,False
30291,43,5133.97,Brasília - DF,True,Apartamento,2024-07-20,Quinzenal,Econômica,False
30292,47,4469.41,Brasília - DF,True,Apartamento,2024-02-17,Mensal,Econômica,False
30293,40,10204.53,São Paulo - SP,True,Casa,2024-01-22,Quinzenal,Expressa,False
30294,41,5571.34,Belo Horizonte - MG,False,Apartamento,2024-03-27,Semanal,Agendada,True
30295,39,8517.29,São Paulo - SP,True,Apartamento,2024-09-13,Quinzenal,Expressa,False
30296,40,4037.13,Belo Horizonte - MG,True,Apartamento,2024-08-24,Mensal,Econômica,False
30297,48,3493.09,Rio de Janeiro - RJ,False,Apartamento,2024-03-14,Semanal,Expressa,False
30298,30,2617.2,Rio de Janeiro - RJ,True,Apartamento,2024-06-30,Semanal,Expressa,True
30299,43,3703.14,São Paulo - SP,False,Apartamento,2024-08-16,Semanal,Expressa,False
30300,40,3712.72,São Paulo - SP,True,Apartamento,2024-11-03,Mensal,Econômica,False
30301,34,2500.0,São Paulo - SP,False,Casa,2024-03-14,Quinzenal,Econômica,True
30302,45,5836.12,Curitiba - PR,True,Casa,2024-12-12,Semanal,Econômica,True
30303,31,6032.3,São Paulo - SP,True,Casa,2024-01-08,Semanal,Econômica,False
30304,33,4685.37,Rio de Janeiro - RJ,False,Apartamento,2024-09-17,Semanal,Expressa,False
30305,25,11089.15,Belo Horizonte - MG,True,Apartamento,2024-11-25,Mensal,Agendada,False
30306,38,7101.3,Belo Horizonte - MG,True,Apartamento,2024-03-21,Semanal,Expressa,False
30307,37,10482.36,Belo Horizonte - MG,True,Casa,2024-04-13,Semanal,Expressa,False
30308,58,6124.62,São Paulo - SP,True,Casa,2024-12-02,Mensal,Econômica,False
30309,57,8735.02,Rio de Janeiro - RJ,True,Casa,2024-08-08,Quinzenal,Expressa,False
30310,60,2621.64,Brasília - DF,True,Apartamento,2024-05-28,Semanal,Agendada,False
30311,24,5802.34,Brasília - DF,True,Apartamento,2024-02-28,Quinzenal,Expressa,False
30312,38,2957.39,Rio de Janeiro - RJ,True,Apartamento,2024-12-08,Quinzenal,Agendada,False
30313,48,3329.06,Rio de Janeiro - RJ,True,Casa,2024-09-23,Quinzenal,Econômica,True
30314,40,2741.82,São Paulo - SP,False,Apartamento,2024-11-24,Semanal,Expressa,False
30315,33,4814.88,Porto Alegre - RS,True,Casa,2024-08-15,Semanal,Agendada,False
30316,21,4565.64,Rio de Janeiro - RJ,True,Apartamento,2024-03-13,Quinzenal,Expressa,False
30317,64,17946.55,São Paulo - SP,False,Apartamento,2024-03-15,Semanal,Agendada,False
30318,36,2974.5,São Paulo - SP,True,Casa,2024-03-20,Quinzenal,Agendada,False
30319,43,7915.94,Porto Alegre - RS,True,Apartamento,2024-07-01,Quinzenal,Econômica,True
30320,27,2733.2,São Paulo - SP,True,Casa,2024-07-05,Semanal,Agendada,True
30321,27,13878.61,Rio de Janeiro - RJ,False,Apartamento,2024-12-28,Semanal,Expressa,False
30322,39,7354.16,Brasília - DF,False,Apartamento,2024-04-29,Quinzenal,Agendada,True
30323,59,9875.74,Belo Horizonte - MG,True,Casa,2024-03-09,Semanal,Econômica,False
30324,26,4443.39,São Paulo - SP,True,Apartamento,2024-06-04,Quinzenal,Expressa,True
30325,56,2500.0,Rio de Janeiro - RJ,True,Apartamento,2024-02-25,Semanal,Econômica,False
30326,42,17960.97,Rio de Janeiro - RJ,True,Apartamento,2024-08-31,Semanal,Agendada,False
30327,45,13468.74,São Paulo - SP,True,Casa,2024-07-21,Mensal,Expressa,True
30328,52,2964.07,São Paulo - SP,True,Apartamento,2024-07-14,Semanal,Agendada,True
30329,36,4698.37,São Paulo - SP,True,Apartamento,2024-04-29,Semanal,Expressa,True
30330,47,11869.15,Curitiba - PR,True,Casa,2024-03-02,Semanal,Agendada,False
30331,21,3707.3,São Paulo - SP,True,Casa,2024-01-04,Mensal,Expressa,False
30332,37,2500.0,Curitiba - PR,True,Apartamento,2024-09-30,Quinzenal,Expressa,True
30333,30,7641.87,Rio de Janeiro - RJ,False,Apartamento,2024-08-17,Semanal,Expressa,False
30334,48,19893.69,Brasília - DF,True,Apartamento,2024-10-14,Semanal,Expressa,False
30335,30,3878.23,Curitiba - PR,False,Casa,2024-08-04,Mensal,Expressa,False
30336,50,6217.86,Belo Horizonte - MG,True,Apartamento,2024-07-31,Semanal,Agendada,False
30337,22,5071.38,Brasília - DF,True,Apartamento,2024-08-08,Semanal,Econômica,True
30338,27,13382.88,São Paulo - SP,True,Casa,2024-07-11,Semanal,Expressa,True
30339,39,13193.29,Belo Horizonte - MG,True,Casa,2024-02-09,Quinzenal,Agendada,True
30340,22,2500.0,São Paulo - SP,True,Apartamento,2024-09-21,Semanal,Agendada,True
30341,40,11709.14,São Paulo - SP,True,Apartamento,2024-08-04,Semanal,Agendada,False
30342,55,2740.97,São Paulo - SP,True,Apartamento,2024-04-27,Semanal,Econômica,True
30343,30,10219.22,São Paulo - SP,True,Casa,2024-10-27,Semanal,Expressa,True
30344,30,8271.27,Rio de Janeiro - RJ,False,Casa,2024-12-13,Semanal,Expressa,False
30345,33,4333.87,Rio de Janeiro - RJ,True,Apartamento,2024-04-04,Mensal,Expressa,True
30346,37,13378.22,Belo Horizonte - MG,True,Apartamento,2024-07-20,Mensal,Econômica,False
30347,38,3288.28,São Paulo - SP,False,Apartamento,2024-09-16,Semanal,Agendada,False
30348,38,2500.0,Rio de Janeiro - RJ,True,Casa,2024-10-17,Mensal,Agendada,False
30349,53,5248.73,São Paulo - SP,True,Casa,2024-11-22,Mensal,Expressa,False
30350,56,2500.0,Belo Horizonte - MG,True,Apartamento,2024-01-20,Semanal,Expressa,False
30351,50,5615.98,Rio de Janeiro - RJ,False,Casa,2024-01-14,Semanal,Econômica,True
